,vote_average,revenue,rev_budget_ratio
95,0.7849999999999999,17.166637979467357,0.6733445534037656
96,0.735,18.497155325119362,1.4885984895562008
97,0.825,17.389781530781566,0.9918098532026538
98,0.7849999999999999,18.180547335931216,1.3558990080397453
99,0.6950000000000001,17.037970927469186,0.4437188160420569
100,0.31,17.390634500453814,0.9276879861216785
101,0.775,17.532275845055672,0.8972652423841507
102,0.5900000000000001,16.555377958722293,0.8572572002521243
103,0.755,18.396928092215344,1.5404450410185775
104,0.7849999999999999,18.848913216125972,2.174751721484161
105,0.75,18.662802671588683,1.4416765070240378
106,0.795,19.534338350405097,2.4214257700394315
107,0.63,17.835849696825626,0.9677421646771672
108,0.79,19.568208214371708,2.504085798448037
109,0.74,17.997466902466115,1.1059137516601147
110,0.665,19.38651013618373,1.2237754316221157
111,0.5700000000000001,18.182713171641453,1.9459101490553132
112,0.6950000000000001,16.499167286829177,1.6486586255873816
113,0.635,17.782022362691453,0.6912296342425737
114,0.74,17.469363283663014,0.7149576530401227
115,0.8,16.947635221147543,0.3829922524833785
116,0.6799999999999999,17.203333963361878,0.8266282901702984
117,0.8150000000000001,17.619419466551683,0.12524053966468565
118,0.72,17.2577901492478,0.1823215567939546
119,0.64,16.901115205491877,0.04879016416943205
120,0.76,18.35773488313776,1.0999447339018882
121,0.6900000000000001,17.24301486379898,-0.22449581646273492
122,0.7,17.087994852113198,1.4271163557201458
123,0.675,18.225827854114428,2.0541237336955462
124,0.71,17.858103073921605,1.2163953243244932
125,0.7150000000000001,16.29303640568898,-0.13330993371978478
126,0.72,17.65965213530907,0.730418575314494
127,0.65,18.61405115588847,1.3437347466141383
128,0.705,17.23503459487824,0.6393707837183678
129,0.7150000000000001,21.73357809430282,4.509689496827873
130,0.5599999999999999,16.871637352039897,-0.036595320753887814
131,0.705,18.238619402299513,0.7526888731613218
132,0.82,13.401879640499892,-3.093770462995254
133,0.8400000000000001,17.768615773077773,1.0486799200815007
134,0.63,16.217824056015075,0.03197430489475183
135,0.6599999999999999,18.48118843563862,1.5649861499359938
136,0.8099999999999999,16.345657427524962,-0.33705009154721605
137,0.725,22.43243215443727,5.250526702886513
138,0.79,18.162734704767175,1.491654876677717
139,0.71,19.48449054487892,1.2909841812155658
140,0.79,18.029203312124164,1.7635885922042158
141,0.55,16.521548093680313,0.17589066620559965
142,0.6799999999999999,13.780708070015637,0.6931471805599453
143,0.7150000000000001,17.58737055976295,0.5020116184922977
144,0.755,17.28004752420171,0.7723996088141764
145,0.78,18.143686509734255,2.3941522865570364
146,0.65,19.647763906642446,2.1972245773362196
147,0.735,17.973194704761653,0.8086721687449351
148,0.75,19.052458409300414,1.8643301620278903
149,0.64,16.52672976512507,0.6931471805599453
150,0.325,16.056726135640094,4.135166556742356
151,0.67,17.666164048074194,3.170085660718769
152,0.705,19.226411716383645,3.5882359284460135
153,0.67,17.64698122871443,0.9996945013996584
154,0.6900000000000001,18.196792299148875,1.916922612182061
155,0.795,18.541632785888854,2.0794415416798357
156,0.75,19.474452819263917,2.9169513954385815
157,0.6599999999999999,19.640245074261603,2.1725319647597368
158,0.725,20.527274632058838,3.0842541352287007
159,0.45999999999999996,17.212414224142435,-0.3409265871268433
160,0.645,18.757313615528236,1.0986122886681098
161,0.36,13.903682070736071,2.277267285009756
162,0.71,19.388585392309313,1.7298840655099674
163,0.825,16.879560433395337,0.5873508399442176
164,0.745,17.516208298453282,-0.14643923178566112
165,0.8099999999999999,17.147875703094137,0.7621400521135635
166,0.8099999999999999,18.311026512922133,2.356073777997115
167,0.47000000000000003,14.662969053163302,1.3318061758678208
168,0.835,19.653791033720132,3.6045276192230853
169,0.75,19.12887717188684,2.386466576974748
170,0.765,18.35184850749149,1.4966392782091993
171,0.705,17.998897962560566,1.7635885922042158
172,0.745,17.38482598887336,1.0920341829602318
173,0.74,18.222041513966253,1.252762968495368
174,0.78,3.846915168127545,1.6094379124341003
175,0.77,17.15160010232583,2.168637120469307
176,0.77,17.557065210433993,1.0986122886681098
177,0.745,17.216827724118648,0.5368011102923282
178,0.71,18.37997853392433,0.8377284093229759
179,0.6950000000000001,4.302103711492563,0.9808292531367262
180,0.75,18.365450433361417,1.410986973710262
181,0.595,18.23539730511322,2.1972245773362196
182,0.665,18.705400934358956,1.2809338454620642
183,0.725,16.731319908336946,0.5108256239659906
184,0.76,19.593520789266414,1.8689491078448994
185,0.74,17.250113701752113,0.5596157879354227
186,0.735,19.09687980049238,1.5435798396844453
187,0.63,18.021929019322428,3.4978840243127554
188,0.77,20.84791507993527,2.244792994206429
189,0.67,19.77584234606037,1.9459101490553132
190,0.605,19.00135239820165,1.584745299743729
191,0.865,16.005620124759563,1.0498221244486776
192,0.495,16.698767305207603,3.1941832121778293
193,0.835,18.202844702108216,1.0986122886681098
194,0.52,15.466722482262275,2.4849066497880004
195,0.71,17.076160394696377,1.4552872326735087
196,0.595,17.586986018462365,4.017383521165972
197,0.825,19.309752616039056,2.424349257430365
198,0.48,15.243578930852157,1.6964492895070635
199,0.5,15.073679893967956,0.053244514518812285
200,0.79,18.84375944857482,1.767599053941406
201,0.79,16.787351020163477,0.9973380384000144
202,0.67,19.58304595119064,1.8137383758924823
203,0.41,15.970651526877214,2.0955709236327196
204,0.705,19.90247715964926,2.1400661634962708
205,0.62,18.472087479055276,0.8919980393051105
206,0.8150000000000001,18.556534094245503,1.199588206008112
207,0.82,19.18952735162953,2.159750311455712
208,0.645,17.291073143812202,1.189393354471991
209,0.825,19.172491164782805,2.120263536160091
210,0.6849999999999999,16.32517889600565,1.6808968763472798
211,0.71,19.651355422413488,2.0883021701120326
212,0.765,18.29542114585338,1.243193517575371
213,0.6599999999999999,18.256200432790774,2.407945608551872
214,0.845,19.419351242449107,3.680231951758539
215,0.765,17.543870432850703,0.8971079124573812
216,0.635,17.913710123769285,0.8614824955200051
217,0.77,20.047959902018828,1.6094379124341003
218,0.7,18.02047809926224,-0.4180438908213537
219,0.605,17.88944136968244,1.4884853020535807
220,0.73,17.552969133027208,0.544727175421672
221,0.71,21.31825398326703,3.9884284014813924
222,0.74,19.719890779421938,1.9846000895055498
223,0.7150000000000001,18.047665374909784,0.7178397931503168
224,0.635,17.37861574585975,1.0296194171811581
225,0.7,18.616531072819882,1.0561891852790855
226,0.79,17.971679468004464,1.33500106673234
227,0.7,16.636678401272125,2.302585092994046
228,0.6849999999999999,17.402146243480924,-0.3331444460634219
229,0.78,17.329825581832072,0.2876820722017808
230,0.44000000000000006,14.393305168142797,1.5508667365038138
231,0.76,17.064949888345954,0.156842471702647
232,0.79,18.0129893184377,0.9162907318741551
233,0.7150000000000001,19.845570782065742,1.203972804225936
234,0.7849999999999999,17.974768105578455,1.252762968495368
235,0.71,18.54948268872369,-0.3285040669720361
236,0.76,20.568276764899927,1.0793809267887657
237,0.665,17.319842137877757,-0.5596157886854227
238,0.79,16.849838508511752,1.6094379124341003
239,0.8150000000000001,18.508435735975127,1.8817407788207816
240,0.25,10.211804976796302,-1.5220377206260831
241,0.6799999999999999,17.319842137877757,0.6931471805599453
242,0.77,19.847568784890694,1.6114359150967734
243,0.77,18.222974785101123,1.3862943611198906
244,0.5,17.30668405310511,5.095376522413846
245,0.8099999999999999,18.383772268803224,1.0770882155338928
246,0.78,18.52119523326891,1.2145111800685946
247,0.76,18.354312560990646,1.517632137025558
248,0.6599999999999999,16.32537135036833,1.4548037823969528
249,0.72,19.019686754849296,2.000684774236883
250,0.6900000000000001,18.222974785101123,-0.5306282512621705
251,0.58,8.308498039706448,0.001998002662673058
252,0.725,17.853312645734455,1.1873680954216927
253,0.775,20.185050508333603,1.4444346678146796
254,0.755,18.392309146408355,1.3862943611198906
255,0.755,18.104627073956575,2.4418471600175535
256,0.77,20.5350455357171,2.8358835699454286
257,0.6599999999999999,17.46554711462359,-1.3862943611198906
258,0.79,17.807147604247618,2.138889000323256
259,0.73,19.123523193632078,0.7472143885144314
260,0.6599999999999999,11.683194365263939,-5.543208951234324
261,0.65,18.630520245965208,-0.2566141829182485
262,0.78,21.548142937202474,3.552606627762907
263,0.665,18.42818063532559,1.4663370687165038
264,0.6799999999999999,18.348137928040792,0.8527292505044104
265,0.6849999999999999,18.348137928040792,1.2321436814176323
266,0.6599999999999999,19.40599251395679,0.8347110346036902
267,0.86,19.086099124215323,3.0405462895031463
268,0.745,18.858963551914307,0.5108256239659906
269,0.6,19.41635273956347,4.605170185988092
270,0.725,16.995984610959226,0.2468600779315258
271,0.74,21.159950516322795,3.9408223543094345
272,0.79,19.142645817396836,2.616664835793826
273,0.73,18.317740450858413,0.7167570462157458
274,0.75,17.62459327040931,0.2542472962160435
275,0.615,19.744856806432054,2.302585092994046
276,0.7849999999999999,20.486273110742214,3.5548270209142028
277,0.615,18.030058378369684,-0.6931471805599453
278,0.795,18.61894154094041,1.6229569299236999
279,0.765,18.230729073899013,1.0116009116784799
280,0.78,18.398363836042066,1.312767066532621
281,0.77,19.758759711715427,3.0096351787229825
282,0.77,19.587873316382595,3.613779445092779
283,0.64,18.430829644198237,-0.022599832208669603
284,0.5650000000000001,17.583531783415072,4.368781407910528
285,0.735,19.747301184555468,1.3164715407670682
286,0.78,19.192969695849172,5.572754212109797
287,0.73,19.536580038589022,2.0400596318750726
288,0.6900000000000001,15.586795248683126,-0.15368377117940107
289,0.78,19.300191258974056,1.7505610269505112
290,0.5700000000000001,18.189667587111376,0.45198512347033
291,0.78,20.366609506691585,2.83623709145028
292,0.62,17.53037241521396,0.4054651081081644
293,0.78,15.290200148129529,-2.280047737888775
294,0.765,19.540487391335848,2.520940599896347
295,0.545,16.298228733956126,-0.8266785731844679
296,0.6900000000000001,18.734345219783485,0.9162907318741551
297,0.6799999999999999,19.13981032789165,2.70805020110221
298,0.705,19.241406737825006,0.32473996184860043
299,0.65,19.194259939011495,0.4599147194159446
300,0.705,18.89830582290063,0.3249646107204603
301,0.6599999999999999,18.644071669467056,5.205418400031099
302,0.77,20.18055442968515,2.01267832547561
303,0.72,19.702505283739555,2.6332414680883245
304,0.62,18.62739359152107,1.84581184823029
305,0.73,20.084798716443213,3.1490662932908697
306,0.705,15.682969454464061,-1.9459101480553131
307,0.7150000000000001,17.292407366743646,0.2965355487620587
308,0.635,19.371848908655256,2.9517153880922167
309,0.47000000000000003,16.781581743080665,-0.5108256237659907
310,0.76,19.134845755306404,0.7438260994325034
311,0.6799999999999999,20.598561199815876,4.127134385045092
312,0.655,20.293019225939748,2.307464678429281
313,0.65,16.471426814589535,-1.6094379124341003
314,0.7,18.524888439568443,-0.11093156070728166
315,0.72,19.920445717137536,4.01799372557334
316,0.7849999999999999,20.062588255620774,2.2252759513139524
317,0.635,18.15365512215969,1.597276663301338
318,0.665,16.5308555016177,1.1430827031229671
319,0.6900000000000001,18.111038782195052,1.777803874671002
320,0.79,19.011959279062246,3.1095072878128356
321,0.765,19.357524438413503,3.1296500463365855
322,0.6849999999999999,18.000941728103264,2.6824376255756723
323,0.6950000000000001,18.166826820624586,1.6104483617581926
324,0.71,18.15589233048851,0.6440024264059148
325,0.6599999999999999,18.135078196987887,1.108696108961001
326,0.76,19.222939776551094,1.2802669564743605
327,0.765,17.026382088166,0.2876820722017808
328,0.7150000000000001,20.045991575621404,2.828060301674193
329,0.625,20.213663547601644,4.767689115285866
330,0.54,18.699535814548145,5.393627546352362
331,0.72,17.62339638204484,0.22314355131420976
332,0.5900000000000001,17.217931274047654,2.302585092994046
333,0.75,19.43979111799757,3.1381505759830643
334,0.725,19.683179235224227,2.8650529180025104
335,0.67,18.499769710189863,2.1981291680706243
336,0.89,21.110022600892155,3.7097697698096215
337,0.615,17.880619247112595,1.741497634457476
338,0.625,17.400252830897095,6.214608098422191
339,0.78,21.637889072521048,4.010297299357089
340,0.74,19.015649173137845,0.75944874038107
341,0.725,17.94604550437977,0.8634432252716449
342,0.67,15.953615339796727,0.45675840222904834
343,0.5599999999999999,17.727956769628026,1.6491782868862108
344,0.8,18.978906415266096,2.514465452029545
345,0.7150000000000001,18.457492516590733,2.2161951047206343
346,0.6849999999999999,16.241297412543204,0.6931471805599453
347,0.725,20.48979265421367,5.193957351333794
348,0.495,15.623257704130534,2.377692565480851
349,0.8,19.523467234173328,1.4904103527538555
350,0.82,20.620923210875365,3.3680248869184926
351,0.75,18.30181094399402,1.0489126202750727
352,0.725,16.64676252035667,1.791759469228055
353,0.6,15.925215865233795,-0.384674338303288
354,0.73,17.85073532462367,1.4696759700689417
355,0.75,15.50628602745404,-0.5724924552651445
356,0.74,18.872894061748088,5.894532464429991
357,0.5700000000000001,19.29361322188441,2.7515353132547147
358,0.64,18.721862399125314,1.406594602085849
359,0.805,18.84466300185043,1.6094379124341003
360,0.655,18.333837377975367,4.382026634673881
361,0.6849999999999999,19.204853508987846,2.696677151791594
362,0.6,16.82975998098095,3.2188758248682006
363,0.7,20.19705581113667,2.1145328615255887
364,0.77,16.92960531615055,1.0161360668438713
365,0.585,19.821316711828008,2.431940942785479
366,0.795,19.900986166842596,3.4279011295878385
367,0.75,20.227630844429733,3.828653779455904
368,0.6950000000000001,18.53450807366558,1.9924301646447515
369,0.665,17.992910790940012,1.4508328823355867
370,0.875,20.07430355276038,2.065888575236146
371,0.7,16.049263414497442,-0.2231435513142097
372,0.755,3.8431907689672693,-12.300383325001414
373,0.5599999999999999,15.761581341974246,-1.3862943611198906
374,0.5900000000000001,16.049263414497442,0.7236063879946538
375,0.63,18.128704956150496,2.772588722239781
376,0.725,17.921065591382554,2.85263142972101
377,0.615,17.435557775724458,3.283414346130772
378,0.79,19.199128996263394,3.2552260976310508
379,0.775,18.360498091721734,1.9057695691943473
380,0.54,18.55240794713047,0.6313423552022105
381,0.78,21.510237326223518,4.208210943123486
382,0.6950000000000001,16.96555414615735,0.6161861395038168
383,0.61,18.91146429545752,6.368758778192307
384,0.79,20.064276081163833,4.764181721263669
385,0.6799999999999999,19.23346906659702,2.061572529838787
386,0.7150000000000001,18.86463693627883,0.009194514602944319
387,0.8,18.46514218604157,1.830046759377598
388,0.585,16.13300348297181,1.6425901197814357
389,0.575,18.51314384467063,1.6036115722297775
390,0.6799999999999999,19.13385307557765,1.6365341380309169
391,0.5599999999999999,15.70555946807262,0.6539264673666642
392,0.745,18.37782220228536,1.205925665550588
393,0.73,18.820555162572315,2.9326741377051975
394,0.605,19.682120994562805,2.5902671651958267
395,0.77,18.759560649810442,2.1511334701831224
396,0.595,19.806707997402178,1.3711194214309206
397,0.6799999999999999,17.366957119347557,1.3737155789130306
398,0.635,18.595931226186988,3.2005266863851896
399,0.825,18.641632815728457,3.0791741915144164
400,0.75,20.95342698800738,2.7205999064280086
401,0.79,18.88127562252016,2.257886453360668
402,0.6799999999999999,19.502810480948675,4.083394116003577
403,0.58,17.926156122636616,0.8973018455369766
404,0.75,17.183004957200087,4.248495242049359
405,0.6599999999999999,18.034376142760504,0.15822400484904034
406,0.5650000000000001,18.07030815211987,3.5263605246161616
407,0.755,17.43431938528946,-0.2876820724517809
408,0.41500000000000004,18.6629568997162,0.7868047619390486
409,0.6599999999999999,18.673113431636985,2.0459812762437477
410,0.65,18.51101389158134,1.5691709911238703
411,0.655,17.43431938528946,2.0149030205422647
412,0.525,17.40271404595654,-0.667594107052759
413,0.8400000000000001,21.89047126286283,4.2554811821617475
414,0.62,18.455970632875072,4.688551795167142
415,0.675,20.705632404784385,4.215774628259939
416,0.6900000000000001,20.079212258133108,3.383502427641354
417,0.6900000000000001,18.34198406249562,2.255781026820618
418,0.6,18.15966250574494,1.0498221244486776
419,0.7,4.292858653338452,-1.8262456462465928
420,0.735,18.380665086754778,1.9639718861107396
421,0.63,18.289158059037295,0.6403211769102721
422,0.73,17.828613536606557,2.4823617476030426
423,0.625,18.441767367161106,1.3609145224937915
424,0.71,17.505736038278357,0.03922071315328133
425,0.635,18.580719427130585,2.0304948340081093
426,0.625,5.791070930533708,2.833213344056216
427,0.585,20.39975502056254,2.2400925148204256
428,0.58,17.936518954333362,3.188104166101447
429,0.7,14.148432236665236,1.2870870975393218
430,0.54,18.07083129197022,2.9069010598473755
431,0.73,20.36691315364757,3.411223452221257
432,0.5599999999999999,18.210785803181793,-0.13119825935506657
433,0.58,18.514498338587256,-0.09727450242337687
434,0.72,18.69926029486907,1.445610938171598
435,0.7150000000000001,20.355652531229815,3.3533176030160394
436,0.76,18.16949727936677,1.7267781389538763
437,0.73,19.002237758704137,2.170860628605273
438,0.75,18.052157052749227,2.162823150628887
439,0.665,17.54037005034498,3.687918075387465
440,0.525,17.76545276879797,1.7927372577037262
441,0.545,19.045408826064694,1.5040773967762742
442,0.595,18.63554240690883,0.5833853544407418
443,0.765,19.72231370036994,2.586447379342961
444,0.64,19.990898712480888,1.3791258715333645
445,0.625,17.291392162073198,0.015763898284872315
446,0.755,18.817624894932504,1.6817585740137264
447,0.825,19.70973540421389,2.2554153520095337
448,0.72,18.688724437578447,2.639047885284947
449,0.8300000000000001,20.06706007333968,1.5606477482846683
450,0.6900000000000001,18.429724892068723,1.1486765614512515
451,0.8550000000000001,21.218406042411203,3.3982300203972065
452,0.635,17.23238935730731,1.3862943611198906
453,0.4,16.51187097972291,-0.1226813760865822
454,0.65,17.742082339823313,0.3273714260163731
455,0.5549999999999999,16.25528329745794,-1.6702532399337082
456,0.72,18.544006184070287,1.4169773424003758
457,0.67,17.992183506320956,3.0623792422280296
458,0.6799999999999999,17.918204322557436,0.28034985734064255
459,0.64,19.020050456155456,4.688083192870346
460,0.78,19.676733440496648,1.4510923104780507
461,0.75,19.354094321988953,3.171527089520917
462,0.53,18.042056331407583,0.11651979365763535
463,0.705,16.904748806086346,0.47086714505861793
464,0.585,19.004848874849895,2.5709672137870765
465,0.61,18.054091305005496,1.5556711229518974
466,0.72,17.270552106969397,0.03816274986127239
467,0.6849999999999999,17.68950966409164,0.45712030700037876
468,0.6950000000000001,18.39237892546463,1.5907724845295141
469,0.5599999999999999,17.327699536843152,1.7047480922384253
470,0.63,18.229631675865367,-0.255520649611353
471,0.805,18.06529848014254,0.245122458206898
472,0.655,17.390701736406342,0.38145593067277467
473,0.7,18.614834920862222,1.8932711877090838
474,0.575,17.742582280901193,0.17372068679211566
475,0.8150000000000001,20.797586603029327,3.0755851450559355
476,0.73,18.530030159958525,0.1430523985338948
477,0.5349999999999999,15.663448228354834,-2.1639137451009165
478,0.675,18.411142095043555,0.94045506563276
479,0.5700000000000001,18.230030073515348,1.2583342102670263
480,0.74,18.212624374208865,4.430816798843313
481,0.72,18.226138093398728,0.9096017435891303
482,0.6799999999999999,18.287091346559883,1.057566373940707
483,0.74,17.31653634956604,-0.4054651076081644
484,0.65,17.047707543278406,-0.8749646092478299
485,0.675,18.14412037741217,1.0099055845140472
486,0.65,17.721217428340715,2.8895877284031277
487,0.6799999999999999,18.54745113694071,1.0077712361872444
488,0.605,17.90999099528827,2.8552177440561732
489,0.39,15.599279346233775,-1.5349354466746428
490,0.62,17.195001754352816,-0.46984128882365495
491,0.615,15.524776880518983,-2.1400661619962706
492,0.625,19.11078686667968,1.3887854086331386
493,0.665,16.441067612574138,-1.336697573786982
494,0.65,13.299921051908656,-2.6303209412327804
495,0.545,18.100399840984068,2.239150723976106
496,0.67,19.39035463109278,2.612814782103227
497,0.6900000000000001,18.538274487027373,1.2217381371581182
498,0.475,15.930241988566815,2.0821117701943814
499,0.575,14.263768007463767,-2.4396638672863746
500,0.5599999999999999,14.788722198876345,-0.7360546815712219
501,0.45999999999999996,15.911942231339605,-1.8100592291154036
502,0.635,17.822618691874595,1.3815510795249692
503,0.61,14.943737998095342,0.33525184939441555
504,0.675,19.277804154282038,2.1435893615035875
505,0.32,15.595821677029967,-2.120463997957873
506,0.76,18.760409354257597,1.215973939257979
507,0.67,18.26835425414498,0.6632942176223853
508,0.42000000000000004,16.71775684156745,2.169053700369523
509,0.5549999999999999,17.123221950041614,0.8472978602443465
510,0.6849999999999999,17.81773747948487,0.966449245141089
511,0.65,18.815932565557556,0.13206286736894443
512,0.625,14.59749330545886,-0.01183445776605036
513,0.595,19.016070496437216,0.6888757424431562
514,0.76,19.34449368692398,2.0877403445358533
515,0.755,17.457360376942688,0.7396035349412309
516,0.705,18.163403486258037,0.5583434497134672
517,0.675,19.139628702860136,1.8828753602881558
518,0.605,16.87336388935091,-0.8942150771182308
519,0.495,17.43907489933809,1.7509374747078
520,0.755,19.60186221314892,2.1219653193054597
521,0.45,15.54195491445221,2.1564025828159643
522,0.6,19.030113239457393,1.3678947891660684
523,0.61,18.578509182526457,3.1135153092103742
524,0.55,18.438056751936998,2.2799156979430606
525,0.805,17.748893474747,0.26899658118172287
526,0.72,19.577505739479655,2.435415305474217
527,0.8,18.264374922942423,0.16032371963674039
528,0.6799999999999999,19.142737617584384,1.3751586511073652
529,0.5650000000000001,15.50950680792869,-0.8717777972613251
530,0.765,21.447626188389215,4.324404238446045
531,0.73,19.949125730965672,2.1327566004362706
532,0.71,18.071117655426324,1.7951935659623373
533,0.575,18.374352757259686,2.2162117033562896
534,0.675,20.37026865175451,2.765208614868085
535,0.47000000000000003,17.491263778781523,0.13920025596322427
536,0.63,19.271979390937794,3.14545749331926
537,0.7150000000000001,18.257655549500583,1.2148429199681472
538,0.67,18.891925131264358,2.327148303065931
539,0.625,18.485330270491108,0.6540602804133043
540,0.7150000000000001,17.773574233832488,0.7307616043208921
541,0.64,17.064521282399056,-0.3837564557852537
542,0.605,17.79422871813556,1.4445632692438664
543,0.63,17.13812280917092,3.447717397342503
544,0.71,19.116835353161846,1.891701167126359
545,0.55,14.047080355740487,5.115995809954082
546,0.8150000000000001,21.09058955588821,2.8737479984747285
547,0.6599999999999999,18.95446687366311,1.1231968837174795
548,0.62,17.24433434459885,0.8946688956203552
549,0.5,18.912962210979817,1.0816922209223345
550,0.73,19.24447180384248,0.8004762006908864
551,0.64,18.287687425168716,1.9380219762063071
552,0.62,16.71091280338129,0.46217327311983886
553,0.72,15.65430782718558,-1.3885048023460376
554,0.4,19.217417237967194,1.456764815143911
555,0.545,17.543587917279083,0.09531017980432493
556,0.67,16.472959846681572,-1.2117066703863426
557,0.765,17.808280471673882,-0.22778393124280502
558,0.485,16.11456267022515,2.578307938363656
559,0.665,15.455572512837055,0.3098798680115589
560,0.63,17.593450868199987,3.9030454561555143
561,0.635,15.63210466676956,-1.187564411323262
562,0.6,17.10155180426927,3.2169903781300717
563,0.65,18.122952651597366,1.0801400220496078
564,0.82,18.92813382689038,0.9690304652642593
565,0.725,18.857630075217138,1.4093523376887636
566,0.64,14.466951858700748,-0.4555972342809592
567,0.5599999999999999,16.4022560016714,2.2598654657738844
568,0.6599999999999999,18.056017183819428,0.6500061799515549
569,0.775,16.253196351824283,0.6389448168250048
570,0.5599999999999999,17.036386286890547,0.141200906569413
571,0.675,18.396806850150284,0.36664153693689877
572,0.32999999999999996,16.88568270597918,0.24181175421781737
573,0.72,19.728941727238592,2.63308565172941
574,0.665,19.68292879902367,3.480890599348103
575,0.6599999999999999,16.10894777665276,0.7178397931503168
576,0.55,15.925405084388208,1.004300730075603
577,0.58,15.610829687078866,0.8498940848494185
578,0.6599999999999999,16.497300965672874,-0.3978844138154877
579,0.725,15.034433039520456,-2.1484344103096444
580,0.5700000000000001,17.3370181325145,2.8622008809294686
